,Time,X,Y,Speed,New speed,Latitude,Longitude,Direction,dLambda,dPhi
9,2021-09-21 22:31:04,-13.73545424615176,-38.04213985598495,0.159,0.2684754250143939,47.3831094,8.5033982,180.0,-0.268475425014395,-0.0
10,2021-09-21 22:31:05,-14.168084086343502,-37.87164474495344,0.144,0.268475425014395,47.3831118,8.5033973,225.0,-0.18984079360961914,-0.18984079360961914
11,2021-09-21 22:31:06,-14.335181307314596,-37.66150771209061,0.169,0.23250653835428992,47.3831135,8.5033947,180.0,-0.23250653835429022,-0.0
12,2021-09-21 22:31:07,-14.601926206296417,-37.63107396924096,0.111,0.2684754250143939,47.3831159,8.5033937,180.0,-0.268475425014395,-0.0
13,2021-09-21 22:31:08,-14.746636644559166,-37.44908996050586,0.126,0.25113576429309914,47.3831185,8.5033935,157.79234570140352,-0.23250653835429022,0.09492039680480957
14,2021-09-21 22:31:09,-14.91373386553026,-37.23895292764302,0.103,0.44521612510197633,47.3831205,8.503395,217.08668993406383,-0.3551596038602294,-0.268475425014395
15,2021-09-21 22:31:10,-14.984149643335146,-36.99789112987487,0.161,0.4027131375215903,47.3831238,8.5033914,221.8103148957786,-0.3001646503101673,-0.268475425014395
16,2021-09-21 22:31:11,-15.415335521927751,-36.88700318574594,0.124,0.3913668220517671,47.3831266,8.5033879,240.98285937539848,-0.18984079360961914,-0.34224035776712913
17,2021-09-21 22:31:12,-15.81229292726192,-36.81916006168133,0.094,0.3001646503101725,47.3831284,8.5033834,270.0,-0.0,-0.3001646503101673
18,2021-09-21 22:31:13,-16.19832171310203,-36.88357873836527,0.096,0.25113576429309253,47.383129,8.5033794,247.79234570140352,-0.09492039680480957,-0.23250653835429022
19,2021-09-21 22:31:14,-16.43326205813774,-37.07039911083661,0.031,0.799813480006655,47.3831295,8.5033765,41.358781260110845,0.6003293006203348,0.5284944026355035
20,2021-09-21 22:31:15,-16.674323855905882,-37.14081488864149,0.01,0.0,47.3831242,8.5033835,0.0,0.0,-0.0
21,2021-09-21 22:31:16,-15.887027948117348,-37.28176437029993,0.407,0.4027131375215903,47.3831237,8.5033828,48.189685104221404,0.268475425014395,0.3001646503101673
22,2021-09-21 22:31:17,-15.887027948117348,-37.28176437029993,0.141,0.21224845970680803,47.3831212,8.5033868,243.43494882292202,-0.09492039680480957,-0.18984079360961914
23,2021-09-21 22:31:18,-15.484990382110551,-37.30508103069143,0.006,0.25113576429309536,47.3831218,8.5033842,220.89339464913093,-0.18984079360961914,-0.1644069499405287
24,2021-09-21 22:31:19,-15.692657492059327,-37.348941948299654,0.048,0.09492039680480957,47.3831237,8.5033821,270.0,-0.0,-0.09492039680480957
25,2021-09-21 22:31:20,-15.939495196769517,-37.30267835958799,0.107,0.21224845970680686,47.3831241,8.503381,230.76847951640775,-0.1342377125071975,-0.1644069499405287
26,2021-09-21 22:31:21,-16.013789857227383,-37.36175614862103,0.02,0.09492039680480957,47.3831251,8.5033787,270.0,-0.0,-0.09492039680480957
27,2021-09-21 22:31:22,-16.22602059435703,-37.35901336439368,0.008,0.1342377125071934,47.3831259,8.5033776,270.0,-0.0,-0.1342377125071975
28,2021-09-21 22:31:23,-16.300315254814898,-37.41809115342673,0.017,0.09492039680480957,47.3831265,8.503376,270.0,-0.0,-0.09492039680480957
29,2021-09-21 22:31:24,-16.405383771246314,-37.50163976391227,0.031,0.0,47.383127,8.5033749,0.0,-0.0,-0.0
30,2021-09-21 22:31:25,-16.47967843170418,-37.56071755294531,0.044,0.16440694994053473,47.3831272,8.5033744,270.0,-0.0,-0.1644069499405287
31,2021-09-21 22:31:26,-16.47967843170418,-37.56071755294531,0.046,0.0,47.3831276,8.5033721,0.0,-0.0,-0.0
32,2021-09-21 22:31:27,-16.608360558348288,-37.663043285149385,0.029,0.0,47.3831281,8.5033718,0.0,-0.0,-0.0
33,2021-09-21 22:31:28,-16.608360558348288,-37.663043285149385,0.115,0.0,47.3831283,8.503371,0.0,-0.0,0.0
34,2021-09-21 22:31:29,-16.608360558348288,-37.663043285149385,0.067,0.13423771250719696,47.3831288,8.503372,180.0,-0.1342377125071975,-0.0
35,2021-09-21 22:31:30,-16.608360558348288,-37.663043285149385,0.058,0.0,47.3831298,8.5033719,0.0,0.0,0.0
36,2021-09-21 22:31:31,-16.691909168833835,-37.55797476871797,0.052,0.2684754250143976,47.3831298,8.5033723,142.23875609296496,-0.21224845970680806,0.1644069499405287
37,2021-09-21 22:31:32,-16.691909168833835,-37.55797476871797,0.157,0.0,47.3831315,8.5033745,0.0,-0.0,0.0
38,2021-09-21 22:31:33,-16.695328994428003,-37.28952112536484,0.032,0.0,47.383132,8.5033752,0.0,-0.0,0.0
39,2021-09-21 22:31:34,-16.695328994428003,-37.28952112536484,0.032,0.09492039680480957,47.3831327,8.5033754,90.0,-0.0,0.09492039680480957
40,2021-09-21 22:31:35,-16.695328994428003,-37.28952112536484,0.041,0.1342377125071934,47.3831332,8.5033766,90.0,-0.0,0.1342377125071975
41,2021-09-21 22:31:36,-16.621034333970137,-37.2304433363318,0.023,0.1342377125072005,47.3831333,8.5033782,90.0,-0.0,0.1342377125071975
42,2021-09-21 22:31:37,-16.51596581753872,-37.14689472584626,0.051,0.09492039680480957,47.3831341,8.5033799,90.0,-0.0,0.09492039680480957
43,2021-09-21 22:31:38,-16.4108973011073,-37.06334611536071,0.052,0.1342377125071934,47.3831345,8.5033813,90.0,-0.0,0.1342377125071975
44,2021-09-21 22:31:39,-16.336602640649435,-37.00426832632766,0.061,0.0,47.3831347,8.5033833,0.0,-0.0,0.0
45,2021-09-21 22:31:40,-16.23153412421802,-36.92071971584212,0.016,0.09492039680480957,47.3831356,8.5033843,90.0,0.0,0.09492039680480957
46,2021-09-21 22:31:41,-16.23153412421802,-36.92071971584212,0.041,0.09492039680480957,47.3831354,8.5033855,90.0,-0.0,0.09492039680480957
47,2021-09-21 22:31:42,-16.157239463760153,-36.86164192680907,0.032,0.09492039680480957,47.3831356,8.503387,90.0,-0.0,0.09492039680480957
48,2021-09-21 22:31:43,-16.082944803302286,-36.80256413777603,0.009,0.16440694994052762,47.3831358,8.5033884,90.0,-0.0,0.1644069499405287
